time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,time_stats.attn_kv_cache_save.median,num_tokens,is_decode,prefill_chunk_size_squared
0.0,0.0,0.0,0.0,0.0,0.0572,0.0572,0.0572,0.0572,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,16,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,16,True,0
0.0,0.0,0.0,0.0,0.0,0.0594,0.0594,0.0594,0.0594,6.938893903907228e-18,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,17,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,17,True,0
0.0,0.0,0.0,0.0,0.0,0.060500000000000005,0.06160000000000001,0.06094,0.060500000000000005,0.0004898979485566,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,18,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,18,True,0
0.0,0.0,0.0,0.0,0.0,0.066,0.0671,0.06622,0.066,0.0004,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,19,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,19,True,0
0.0,0.0,0.0,0.0,0.0,0.06820000000000001,0.06820000000000001,0.06820000000000001,0.06820000000000001,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,20,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,20,True,0
0.0,0.0,0.0,0.0,0.0,0.0704,0.0704,0.0704,0.0704,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,21,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,21,True,0
0.0,0.0,0.0,0.0,0.0,0.0748,0.0748,0.0748,0.0748,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,22,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,22,True,0
0.0,0.0,0.0,0.0,0.0,0.07700000000000001,0.07700000000000001,0.07700000000000001,0.07700000000000001,0.0,0.001,0.002,0.0012,0.001,0.0004,,,,,,4096,32,32,16,1,4096,23,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,23,True,0
0.0,0.0,0.0,0.0,0.0,0.0814,0.0825,0.08162000000000001,0.0814,0.0004,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,24,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,24,True,0
0.0,0.0,0.0,0.0,0.0,0.08470000000000001,0.08470000000000001,0.08470000000000001,0.08470000000000001,0.0,0.001,0.002,0.0012,0.001,0.0004,,,,,,4096,32,32,16,1,4096,25,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,25,True,0
0.0,0.0,0.0,0.0,0.0,0.0858,0.0869,0.08624000000000001,0.0858,0.0004898979485566,0.001,0.001,0.001,0.001,0.0,,,,,,4096,32,32,16,1,4096,26,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,26,True,0
0.0,0.0,0.0,0.0,0.0,0.09020000000000002,0.0913,0.09064000000000001,0.09020000000000002,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,27,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,27,True,0
0.0,0.0,0.0,0.0,0.0,0.09240000000000001,0.09350000000000001,0.09262000000000001,0.09240000000000001,0.0004,0.001,0.002,0.0018,0.002,0.0004,,,,,,4096,32,32,16,1,4096,28,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,28,True,0
0.0,0.0,0.0,0.0,0.0,0.0968,0.0979,0.0972399999999999,0.0968,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,29,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,29,True,0
0.0,0.0,0.0,0.0,0.0,0.099,0.10010000000000001,0.09987999999999989,0.10010000000000001,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,30,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,30,True,0
0.0,0.0,0.0,0.0,0.0,0.1023,0.1023,0.1023,0.1023,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,31,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,31,True,0
0.0,0.0,0.0,0.0,0.0,0.10560000000000001,0.10670000000000002,0.10604000000000001,0.10560000000000001,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,32,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,32,True,0
0.0,0.0,0.0,0.0,0.0,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,33,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,33,True,0
0.0,0.0,0.0,0.0,0.0,0.11110000000000002,0.11110000000000002,0.11110000000000002,0.11110000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,34,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,34,True,0
0.0,0.0,0.0,0.0,0.0,0.1155,0.1155,0.1155,0.1155,1.3877787807814457e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,35,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,35,True,0
0.0,0.0,0.0,0.0,0.0,0.11770000000000001,0.1188,0.11792000000000001,0.11770000000000001,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,36,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,36,True,0
0.0,0.0,0.0,0.0,0.0,0.12100000000000001,0.12100000000000001,0.12100000000000001,0.12100000000000001,1.3877787807814457e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,37,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,37,True,0
0.0,0.0,0.0,0.0,0.0,0.12430000000000001,0.12430000000000001,0.12430000000000001,0.12430000000000001,1.3877787807814457e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,38,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,38,True,0
0.0,0.0,0.0,0.0,0.0,0.12650000000000003,0.12760000000000002,0.12694000000000003,0.12650000000000003,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,39,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,39,True,0
0.0,0.0,0.0,0.0,0.0,0.13090000000000002,0.13090000000000002,0.13090000000000002,0.13090000000000002,1.3877787807814457e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,40,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,40,True,0
0.0,0.0,0.0,0.0,0.0,0.1331,0.1331,0.1331,0.1331,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,41,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,41,True,0
0.0,0.0,0.0,0.0,0.0,0.1353,0.1353,0.1353,0.1353,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,42,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,42,True,0
0.0,0.0,0.0,0.0,0.0,0.13970000000000002,0.13970000000000002,0.13970000000000002,0.13970000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,43,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,43,True,0
0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,44,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,44,True,0
0.0,0.0,0.0,0.0,0.0,0.14520000000000002,0.1463,0.14608000000000002,0.1463,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,45,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,45,True,0
0.0,0.0,0.0,0.0,0.0,0.14850000000000002,0.1496,0.14872,0.14850000000000002,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,46,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,46,True,0
0.0,0.0,0.0,0.0,0.0,0.15070000000000003,0.15180000000000002,0.15136000000000002,0.15180000000000002,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,47,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,47,True,0
0.0,0.0,0.0,0.0,0.0,0.1551,0.1562,0.15532,0.1551,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,48,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,48,True,0
0.0,0.0,0.0,0.0,0.0,0.1584,0.1584,0.1584,0.1584,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,49,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,49,True,0
0.0,0.0,0.0,0.0,0.0,0.1606,0.1617,0.16082000000000002,0.1606,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,50,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,50,True,0
0.0,0.0,0.0,0.0,0.0,0.165,0.165,0.165,0.165,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,51,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,51,True,0
0.0,0.0,0.0,0.0,0.0,0.16720000000000002,0.16720000000000002,0.16720000000000002,0.16720000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,52,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,52,True,0
0.0,0.0,0.0,0.0,0.0,0.1705,0.1705,0.1705,0.1705,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,53,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,53,True,0
0.0,0.0,0.0,0.0,0.0,0.1738,0.1738,0.1738,0.1738,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,54,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,54,True,0
0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,55,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,55,True,0
0.0,0.0,0.0,0.0,0.0,0.17930000000000001,0.17930000000000001,0.17930000000000001,0.17930000000000001,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,56,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,56,True,0
0.0,0.0,0.0,0.0,0.0,0.18370000000000003,0.18370000000000003,0.18370000000000003,0.18370000000000003,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,57,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,57,True,0
0.0,0.0,0.0,0.0,0.0,0.18480000000000002,0.18590000000000004,0.18568,0.18590000000000004,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,58,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,58,True,0
0.0,0.0,0.0,0.0,0.0,0.1892,0.1892,0.1892,0.1892,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,59,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,59,True,0
0.0,0.0,0.0,0.0,0.0,0.1925,0.1925,0.1925,0.1925,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,60,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,60,True,0
0.0,0.0,0.0,0.0,0.0,0.1947,0.1958,0.19514,0.1947,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,61,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,61,True,0
0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.198,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,62,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,62,True,0
0.0,0.0,0.0,0.0,0.0,0.2013,0.2013,0.2013,0.2013,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,63,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,63,True,0
0.0,0.0,0.0,0.0,0.0,0.2046,0.2046,0.2046,0.2046,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,64,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,64,True,0
0.0,0.0,0.0,0.0,0.0,0.20790000000000003,0.20790000000000003,0.20790000000000003,0.20790000000000003,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,65,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,65,True,0
0.0,0.0,0.0,0.0,0.0,0.2101,0.21120000000000003,0.21098000000000003,0.21120000000000003,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,66,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,66,True,0
0.0,0.0,0.0,0.0,0.0,0.21340000000000003,0.21450000000000002,0.21406,0.21450000000000002,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,67,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,67,True,0
0.0,0.0,0.0,0.0,0.0,0.21780000000000002,0.21780000000000002,0.21780000000000002,0.21780000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,68,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,68,True,0
0.0,0.0,0.0,0.0,0.0,0.21890000000000004,0.22000000000000003,0.21978000000000003,0.22000000000000003,0.0004,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,69,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,69,True,0
0.0,0.0,0.0,0.0,0.0,0.22330000000000003,0.22330000000000003,0.22330000000000003,0.22330000000000003,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,70,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,70,True,0
0.0,0.0,0.0,0.0,0.0,0.2255,0.2255,0.2255,0.2255,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,71,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,71,True,0
0.0,0.0,0.0,0.0,0.0,0.2288,0.22990000000000002,0.22945999999999991,0.22990000000000002,0.0004898979485566,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,72,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,72,True,0
0.0,0.0,0.0,0.0,0.0,0.23320000000000002,0.23320000000000002,0.23320000000000002,0.23320000000000002,2.775557561562892e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,73,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,73,True,0
0.0,0.0,0.0,0.0,0.0,0.23540000000000003,0.23540000000000003,0.23540000000000003,0.23540000000000003,2.775557561562892e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,74,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,74,True,0
0.0,0.0,0.0,0.0,0.0,0.23870000000000002,0.2398,0.23892000000000002,0.23870000000000002,0.0004,0.002,0.003,0.0021999999999999,0.002,0.0004,,,,,,4096,32,32,16,1,4096,75,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,75,True,0
0.0,0.0,0.0,0.0,0.0,0.24200000000000002,0.24200000000000002,0.24200000000000002,0.24200000000000002,2.775557561562892e-17,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,76,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,76,True,0
0.0,0.0,0.0,0.0,0.0,0.24530000000000002,0.24530000000000002,0.24530000000000002,0.24530000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,4096,32,32,16,1,4096,77,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,77,True,0
0.0,0.0,0.0,0.0,0.0,0.24750000000000003,0.24860000000000002,0.24838000000000002,0.24860000000000002,0.0004,0.002,0.003,0.0024,0.002,0.0004898979485566,,,,,,4096,32,32,16,1,4096,78,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,78,True,0
0.0,0.0,0.0,0.0,0.0,0.2508,0.2508,0.2508,0.2508,2.775557561562892e-17,0.002,0.003,0.0021999999999999,0.002,0.0004,,,,,,4096,32,32,16,1,4096,79,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,79,True,0
0.0,0.0,0.0,0.0,0.0,0.25410000000000005,0.25520000000000004,0.25476000000000004,0.25520000000000004,0.0004898979485566,0.002,0.003,0.0024,0.002,0.0004898979485566,,,,,,4096,32,32,16,1,4096,80,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,80,True,0
0.0,0.0,0.0,0.0,0.0,0.25630000000000003,0.2574,0.25696,0.2574,0.0004898979485566,0.002,0.003,0.0024,0.002,0.0004898979485566,,,,,,4096,32,32,16,1,4096,81,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,81,True,0
0.0,0.0,0.0,0.0,0.0,0.2585,0.2585,0.2585,0.2585,0.0,0.002,0.003,0.0022,0.002,0.0004,,,,,,4096,32,32,16,1,4096,82,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,82,True,0
0.0,0.0,0.0,0.0,0.0,0.2607,0.26180000000000003,0.26158000000000003,0.26180000000000003,0.0004,0.002,0.003,0.0022,0.002,0.0004,,,,,,4096,32,32,16,1,4096,83,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,83,True,0
0.0,0.0,0.0,0.0,0.0,0.2651,0.2651,0.2651,0.2651,2.775557561562892e-17,0.002,0.003,0.0022,0.002,0.0004,,,,,,4096,32,32,16,1,4096,84,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,84,True,0
0.0,0.0,0.0,0.0,0.0,0.2684,0.2684,0.2684,0.2684,0.0,0.002,0.003,0.0024,0.002,0.0004898979485566,,,,,,4096,32,32,16,1,4096,85,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,85,True,0
0.0,0.0,0.0,0.0,0.0,0.2717,0.27280000000000004,0.27192000000000005,0.2717,0.0004,0.002,0.003,0.0022,0.002,0.0004,,,,,,4096,32,32,16,1,4096,86,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,86,True,0
0.0,0.0,0.0,0.0,0.0,0.275,0.275,0.275,0.275,0.0,0.002,0.003,0.0022,0.002,0.0004,,,,,,4096,32,32,16,1,4096,87,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,87,True,0
0.0,0.0,0.0,0.0,0.0,0.27940000000000004,0.2805,0.28028000000000003,0.2805,0.0004,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,88,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,88,True,0
0.0,0.0,0.0,0.0,0.0,0.2827,0.2827,0.2827,0.2827,0.0,0.002,0.003,0.0027999999999999,0.003,0.0004,,,,,,4096,32,32,16,1,4096,89,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,89,True,0
0.0,0.0,0.0,0.0,0.0,0.28490000000000004,0.28490000000000004,0.28490000000000004,0.28490000000000004,0.0,0.002,0.003,0.0028,0.003,0.0004,,,,,,4096,32,32,16,1,4096,90,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,90,True,0
0.0,0.0,0.0,0.0,0.0,0.2882,0.28930000000000006,0.28908,0.28930000000000006,0.0004,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,91,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,91,True,0
0.0,0.0,0.0,0.0,0.0,0.2926,0.2926,0.2926,0.2926,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,92,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,92,True,0
0.0,0.0,0.0,0.0,0.0,0.2937,0.2937,0.2937,0.2937,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,93,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,93,True,0
0.0,0.0,0.0,0.0,0.0,0.29810000000000003,0.29810000000000003,0.29810000000000003,0.29810000000000003,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,94,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,94,True,0
0.0,0.0,0.0,0.0,0.0,0.30030000000000007,0.30140000000000006,0.30118,0.30140000000000006,0.0004,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,95,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,95,True,0
0.0,0.0,0.0,0.0,0.0,0.30360000000000004,0.30360000000000004,0.30360000000000004,0.30360000000000004,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,96,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,96,True,0
0.0,0.0,0.0,0.0,0.0,0.30690000000000006,0.30800000000000005,0.30778,0.30800000000000005,0.0004,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,97,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,97,True,0
0.0,0.0,0.0,0.0,0.0,0.3102,0.3102,0.3102,0.3102,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,98,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,98,True,0
0.0,0.0,0.0,0.0,0.0,0.3135,0.3135,0.3135,0.3135,0.0,0.003,0.003,0.003,0.003,0.0,,,,,,4096,32,32,16,1,4096,99,0,32,False,AttentionBackend.FLASH_ATTENTION,0.0,99,True,0
